name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,motion,topo,mchange,tchange
csq,23,女,,,,,,,,,,,,,
,,,523.0,6,6.0,"[""green"",""red""]",red_2,True,"[{""x"":1073,""y"":827,""t"":2},{""x"":1040,""y"":860,""t"":39},{""x"":1015,""y"":831,""t"":78},{""x"":1014,""y"":833,""t"":105},{""x"":971,""y"":817,""t"":140},{""x"":945,""y"":794,""t"":187},{""x"":892,""y"":777,""t"":215},{""x"":876,""y"":773,""t"":244},{""x"":865,""y"":805,""t"":276},{""x"":827,""y"":783,""t"":313},{""x"":799,""y"":818,""t"":344},{""x"":777,""y"":840,""t"":392},{""x"":755,""y"":809,""t"":417},{""x"":749,""y"":776,""t"":446}], [{""x"":741,""y"":753,""t"":-20},{""x"":730,""y"":745,""t"":3},{""x"":749,""y"":699,""t"":37},{""x"":767,""y"":653,""t"":75},{""x"":802,""y"":650,""t"":106},{""x"":812,""y"":624,""t"":148},{""x"":791,""y"":640,""t"":172},{""x"":806,""y"":662,""t"":213},{""x"":819,""y"":683,""t"":241},{""x"":805,""y"":694,""t"":281},{""x"":818,""y"":704,""t"":309},{""x"":928,""y"":754,""t"":345},{""x"":1000,""y"":799,""t"":388},{""x"":1059,""y"":837,""t"":411},{""x"":1130,""y"":895,""t"":452},{""x"":1176,""y"":901,""t"":478}], [{""x"":1241,""y"":935,""t"":3},{""x"":1303,""y"":969,""t"":37},{""x"":1295,""y"":972,""t"":74},{""x"":1316,""y"":982,""t"":104},{""x"":1317,""y"":961,""t"":140},{""x"":1334,""y"":974,""t"":186},{""x"":1366,""y"":931,""t"":213},{""x"":1367,""y"":900,""t"":243},{""x"":1256,""y"":884,""t"":282},{""x"":1158,""y"":870,""t"":308},{""x"":1096,""y"":838,""t"":346},{""x"":1044,""y"":811,""t"":376},{""x"":998,""y"":779,""t"":427},{""x"":949,""y"":779,""t"":451},{""x"":979,""y"":778,""t"":479}], [{""x"":1021,""y"":798,""t"":3},{""x"":1074,""y"":813,""t"":39},{""x"":1120,""y"":825,""t"":74},{""x"":1137,""y"":867,""t"":106},{""x"":1164,""y"":890,""t"":140},{""x"":1232,""y"":928,""t"":175},{""x"":1288,""y"":934,""t"":207},{""x"":1326,""y"":918,""t"":251},{""x"":1340,""y"":885,""t"":280},{""x"":1353,""y"":848,""t"":310},{""x"":1353,""y"":851,""t"":345},{""x"":1329,""y"":852,""t"":392},{""x"":1227,""y"":801,""t"":420},{""x"":1118,""y"":772,""t"":443},{""x"":997,""y"":755,""t"":487}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,trans,double
,,,376.0,4,4.0,"[""green"",""red""]",green,True,"[{""x"":949,""y"":792,""t"":3},{""x"":905,""y"":828,""t"":38},{""x"":890,""y"":818,""t"":73},{""x"":849,""y"":854,""t"":119},{""x"":815,""y"":889,""t"":142},{""x"":808,""y"":908,""t"":173},{""x"":833,""y"":895,""t"":216},{""x"":821,""y"":892,""t"":245},{""x"":786,""y"":857,""t"":277},{""x"":743,""y"":842,""t"":310},{""x"":720,""y"":818,""t"":357},{""x"":703,""y"":815,""t"":386},{""x"":678,""y"":760,""t"":415},{""x"":654,""y"":747,""t"":446},{""x"":624,""y"":742,""t"":483}], [{""x"":624,""y"":721,""t"":3},{""x"":710,""y"":716,""t"":37},{""x"":809,""y"":724,""t"":80},{""x"":887,""y"":750,""t"":107},{""x"":951,""y"":770,""t"":139},{""x"":979,""y"":743,""t"":175},{""x"":1058,""y"":739,""t"":208},{""x"":1140,""y"":766,""t"":246},{""x"":1211,""y"":797,""t"":274},{""x"":1287,""y"":827,""t"":310},{""x"":1334,""y"":860,""t"":350},{""x"":1349,""y"":885,""t"":377},{""x"":1357,""y"":905,""t"":413},{""x"":1343,""y"":915,""t"":446}], [{""x"":1335,""y"":926,""t"":-20},{""x"":1324,""y"":934,""t"":1},{""x"":1316,""y"":915,""t"":38},{""x"":1314,""y"":911,""t"":76},{""x"":1302,""y"":908,""t"":104},{""x"":1302,""y"":897,""t"":140},{""x"":1284,""y"":905,""t"":177},{""x"":1301,""y"":882,""t"":207},{""x"":1368,""y"":853,""t"":255},{""x"":1345,""y"":862,""t"":281},{""x"":1349,""y"":843,""t"":308},{""x"":1238,""y"":871,""t"":348},{""x"":1134,""y"":927,""t"":375},{""x"":1025,""y"":925,""t"":411},{""x"":929,""y"":918,""t"":460}], [{""x"":833,""y"":871,""t"":-17},{""x"":786,""y"":821,""t"":3},{""x"":794,""y"":799,""t"":38},{""x"":811,""y"":793,""t"":81},{""x"":902,""y"":821,""t"":109},{""x"":960,""y"":846,""t"":141},{""x"":1000,""y"":826,""t"":176},{""x"":1035,""y"":809,""t"":206},{""x"":1082,""y"":822,""t"":242},{""x"":1086,""y"":823,""t"":287},{""x"":1090,""y"":823,""t"":315},{""x"":1118,""y"":807,""t"":343},{""x"":1106,""y"":797,""t"":382},{""x"":1041,""y"":772,""t"":413},{""x"":986,""y"":804,""t"":447}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,trans,
,,,398.0,4,4.0,"[""blue"",""green""]",blue,True,"[{""x"":922,""y"":848,""t"":3},{""x"":925,""y"":845,""t"":37},{""x"":895,""y"":805,""t"":79},{""x"":881,""y"":776,""t"":107},{""x"":862,""y"":755,""t"":139},{""x"":858,""y"":717,""t"":180},{""x"":857,""y"":685,""t"":205},{""x"":892,""y"":691,""t"":244},{""x"":883,""y"":694,""t"":275},{""x"":825,""y"":676,""t"":312},{""x"":768,""y"":652,""t"":344},{""x"":730,""y"":667,""t"":390},{""x"":703,""y"":689,""t"":415},{""x"":707,""y"":707,""t"":443},{""x"":676,""y"":797,""t"":484}], [{""x"":635,""y"":741,""t"":3},{""x"":649,""y"":714,""t"":38},{""x"":645,""y"":690,""t"":80},{""x"":648,""y"":691,""t"":108},{""x"":623,""y"":770,""t"":140},{""x"":620,""y"":832,""t"":175},{""x"":632,""y"":833,""t"":221},{""x"":655,""y"":849,""t"":250},{""x"":674,""y"":846,""t"":277},{""x"":718,""y"":831,""t"":316},{""x"":821,""y"":873,""t"":344},{""x"":944,""y"":894,""t"":380},{""x"":1012,""y"":943,""t"":411},{""x"":1079,""y"":957,""t"":459}], [{""x"":1134,""y"":971,""t"":-19},{""x"":1176,""y"":981,""t"":3},{""x"":1233,""y"":918,""t"":39},{""x"":1248,""y"":938,""t"":79},{""x"":1246,""y"":941,""t"":108},{""x"":1248,""y"":950,""t"":140},{""x"":1301,""y"":927,""t"":174},{""x"":1342,""y"":897,""t"":222},{""x"":1372,""y"":872,""t"":241},{""x"":1366,""y"":862,""t"":284},{""x"":1327,""y"":833,""t"":310},{""x"":1198,""y"":822,""t"":348},{""x"":1070,""y"":816,""t"":377},{""x"":939,""y"":779,""t"":412},{""x"":851,""y"":766,""t"":456},{""x"":771,""y"":707,""t"":484}], [{""x"":723,""y"":667,""t"":3},{""x"":678,""y"":675,""t"":38},{""x"":626,""y"":651,""t"":71},{""x"":620,""y"":654,""t"":117},{""x"":604,""y"":687,""t"":142},{""x"":578,""y"":692,""t"":174},{""x"":579,""y"":688,""t"":214},{""x"":591,""y"":684,""t"":243},{""x"":603,""y"":661,""t"":276},{""x"":608,""y"":666,""t"":311},{""x"":624,""y"":652,""t"":343},{""x"":649,""y"":666,""t"":389},{""x"":669,""y"":644,""t"":418},{""x"":694,""y"":645,""t"":446},{""x"":697,""y"":644,""t"":483}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,zoom,
,,,404.0,4,4.0,"[""red"",""blue""]",red_2,True,"[{""x"":765,""y"":677,""t"":3},{""x"":802,""y"":702,""t"":38},{""x"":827,""y"":727,""t"":75},{""x"":847,""y"":749,""t"":103},{""x"":857,""y"":712,""t"":139},{""x"":881,""y"":688,""t"":189},{""x"":894,""y"":679,""t"":212},{""x"":889,""y"":656,""t"":241},{""x"":874,""y"":672,""t"":282},{""x"":841,""y"":699,""t"":310},{""x"":818,""y"":731,""t"":344},{""x"":782,""y"":747,""t"":378},{""x"":793,""y"":717,""t"":411},{""x"":802,""y"":689,""t"":457},{""x"":774,""y"":682,""t"":484}], [{""x"":803,""y"":685,""t"":3},{""x"":780,""y"":677,""t"":39},{""x"":825,""y"":725,""t"":83},{""x"":891,""y"":770,""t"":111},{""x"":926,""y"":797,""t"":139},{""x"":1023,""y"":810,""t"":178},{""x"":1102,""y"":853,""t"":207},{""x"":1155,""y"":837,""t"":243},{""x"":1144,""y"":862,""t"":291},{""x"":1164,""y"":884,""t"":314},{""x"":1154,""y"":917,""t"":344},{""x"":1137,""y"":897,""t"":385},{""x"":1148,""y"":891,""t"":412},{""x"":1145,""y"":915,""t"":449},{""x"":1143,""y"":895,""t"":480}], [{""x"":1114,""y"":899,""t"":3},{""x"":1101,""y"":905,""t"":38},{""x"":1131,""y"":870,""t"":80},{""x"":1157,""y"":839,""t"":108},{""x"":1192,""y"":809,""t"":139},{""x"":1238,""y"":800,""t"":181},{""x"":1228,""y"":804,""t"":208},{""x"":1265,""y"":787,""t"":246},{""x"":1264,""y"":775,""t"":276},{""x"":1282,""y"":779,""t"":320},{""x"":1295,""y"":784,""t"":342},{""x"":1185,""y"":794,""t"":384},{""x"":1077,""y"":818,""t"":410},{""x"":987,""y"":835,""t"":448},{""x"":913,""y"":849,""t"":478}], [{""x"":859,""y"":842,""t"":3},{""x"":803,""y"":816,""t"":38},{""x"":743,""y"":787,""t"":85},{""x"":697,""y"":763,""t"":112},{""x"":680,""y"":739,""t"":140},{""x"":672,""y"":715,""t"":179},{""x"":649,""y"":707,""t"":207},{""x"":645,""y"":692,""t"":242},{""x"":677,""y"":699,""t"":277},{""x"":697,""y"":695,""t"":309},{""x"":704,""y"":707,""t"":353},{""x"":745,""y"":738,""t"":382},{""x"":780,""y"":765,""t"":410},{""x"":807,""y"":792,""t"":448},{""x"":818,""y"":802,""t"":481}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,trans,double
,,,495.0,6,6.0,"[""red"",""green""]",green,True,"[{""x"":853,""y"":858,""t"":3},{""x"":862,""y"":857,""t"":37},{""x"":858,""y"":824,""t"":77},{""x"":865,""y"":824,""t"":106},{""x"":877,""y"":816,""t"":140},{""x"":884,""y"":770,""t"":187},{""x"":860,""y"":754,""t"":215},{""x"":880,""y"":693,""t"":244},{""x"":889,""y"":636,""t"":277},{""x"":883,""y"":625,""t"":312},{""x"":862,""y"":612,""t"":345},{""x"":848,""y"":612,""t"":390},{""x"":838,""y"":616,""t"":415},{""x"":822,""y"":629,""t"":446},{""x"":801,""y"":630,""t"":486}], [{""x"":796,""y"":648,""t"":3},{""x"":773,""y"":655,""t"":38},{""x"":843,""y"":689,""t"":81},{""x"":904,""y"":718,""t"":107},{""x"":957,""y"":763,""t"":140},{""x"":991,""y"":800,""t"":178},{""x"":1018,""y"":837,""t"":209},{""x"":1082,""y"":854,""t"":256},{""x"":1115,""y"":856,""t"":285},{""x"":1151,""y"":881,""t"":314},{""x"":1179,""y"":897,""t"":344},{""x"":1173,""y"":922,""t"":383},{""x"":1186,""y"":899,""t"":412},{""x"":1187,""y"":926,""t"":447},{""x"":1174,""y"":946,""t"":481}], [{""x"":1184,""y"":955,""t"":1},{""x"":1160,""y"":951,""t"":38},{""x"":1134,""y"":946,""t"":81},{""x"":1141,""y"":920,""t"":109},{""x"":1138,""y"":901,""t"":139},{""x"":1139,""y"":890,""t"":177},{""x"":1167,""y"":859,""t"":207},{""x"":1189,""y"":831,""t"":247},{""x"":1208,""y"":808,""t"":275},{""x"":1200,""y"":827,""t"":310},{""x"":1084,""y"":822,""t"":343},{""x"":984,""y"":818,""t"":379},{""x"":898,""y"":782,""t"":411},{""x"":816,""y"":773,""t"":455},{""x"":755,""y"":758,""t"":481}], [{""x"":732,""y"":739,""t"":3},{""x"":692,""y"":736,""t"":39},{""x"":690,""y"":713,""t"":77},{""x"":689,""y"":702,""t"":104},{""x"":685,""y"":668,""t"":141},{""x"":673,""y"":646,""t"":175},{""x"":678,""y"":622,""t"":222},{""x"":692,""y"":628,""t"":246},{""x"":706,""y"":635,""t"":274},{""x"":717,""y"":635,""t"":316},{""x"":737,""y"":642,""t"":343},{""x"":749,""y"":683,""t"":379},{""x"":764,""y"":662,""t"":413},{""x"":787,""y"":654,""t"":456},{""x"":799,""y"":664,""t"":485}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,zoom,
,,,503.0,6,6.0,"[""blue"",""green""]",green_1,True,"[{""x"":828,""y"":688,""t"":3},{""x"":861,""y"":695,""t"":39},{""x"":866,""y"":673,""t"":78},{""x"":872,""y"":646,""t"":107},{""x"":901,""y"":637,""t"":140},{""x"":910,""y"":627,""t"":174},{""x"":920,""y"":657,""t"":218},{""x"":909,""y"":665,""t"":245},{""x"":934,""y"":671,""t"":276},{""x"":932,""y"":663,""t"":314},{""x"":928,""y"":656,""t"":343},{""x"":896,""y"":654,""t"":378},{""x"":869,""y"":653,""t"":411},{""x"":822,""y"":613,""t"":458}], [{""x"":807,""y"":594,""t"":-21},{""x"":780,""y"":583,""t"":3},{""x"":763,""y"":708,""t"":39},{""x"":753,""y"":691,""t"":80},{""x"":737,""y"":718,""t"":105},{""x"":710,""y"":728,""t"":143},{""x"":711,""y"":721,""t"":175},{""x"":685,""y"":729,""t"":208},{""x"":708,""y"":727,""t"":255},{""x"":704,""y"":729,""t"":282},{""x"":702,""y"":729,""t"":307},{""x"":758,""y"":743,""t"":349},{""x"":881,""y"":757,""t"":379},{""x"":1023,""y"":795,""t"":413},{""x"":1147,""y"":801,""t"":445},{""x"":1258,""y"":784,""t"":480}], [{""x"":1311,""y"":776,""t"":3},{""x"":1324,""y"":791,""t"":45},{""x"":1341,""y"":832,""t"":74},{""x"":1335,""y"":829,""t"":106},{""x"":1346,""y"":830,""t"":140},{""x"":1355,""y"":854,""t"":187},{""x"":1359,""y"":860,""t"":215},{""x"":1346,""y"":840,""t"":244},{""x"":1358,""y"":867,""t"":276},{""x"":1320,""y"":923,""t"":315},{""x"":1307,""y"":939,""t"":343},{""x"":1286,""y"":977,""t"":378},{""x"":1322,""y"":980,""t"":425},{""x"":1321,""y"":989,""t"":452},{""x"":1328,""y"":991,""t"":480}], [{""x"":1365,""y"":993,""t"":3},{""x"":1346,""y"":982,""t"":40},{""x"":1387,""y"":976,""t"":73},{""x"":1365,""y"":964,""t"":105},{""x"":1349,""y"":929,""t"":153},{""x"":1339,""y"":928,""t"":177},{""x"":1320,""y"":916,""t"":208},{""x"":1319,""y"":916,""t"":248},{""x"":1348,""y"":912,""t"":276},{""x"":1339,""y"":874,""t"":311},{""x"":1348,""y"":888,""t"":356},{""x"":1314,""y"":863,""t"":383},{""x"":1325,""y"":872,""t"":412},{""x"":1199,""y"":884,""t"":452},{""x"":1062,""y"":896,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,zoom,single
,,,439.0,6,6.0,"[""green"",""blue""]",blue,True,"[{""x"":1002,""y"":867,""t"":3},{""x"":944,""y"":844,""t"":38},{""x"":896,""y"":839,""t"":78},{""x"":860,""y"":815,""t"":107},{""x"":827,""y"":784,""t"":141},{""x"":802,""y"":778,""t"":174},{""x"":797,""y"":761,""t"":217},{""x"":804,""y"":762,""t"":246},{""x"":814,""y"":751,""t"":276},{""x"":817,""y"":737,""t"":314},{""x"":801,""y"":729,""t"":345},{""x"":791,""y"":766,""t"":379},{""x"":777,""y"":791,""t"":414},{""x"":775,""y"":827,""t"":446}], [{""x"":753,""y"":789,""t"":-20},{""x"":754,""y"":766,""t"":3},{""x"":749,""y"":733,""t"":39},{""x"":743,""y"":725,""t"":74},{""x"":740,""y"":720,""t"":104},{""x"":760,""y"":689,""t"":145},{""x"":778,""y"":663,""t"":172},{""x"":882,""y"":682,""t"":209},{""x"":958,""y"":695,""t"":241},{""x"":1012,""y"":739,""t"":280},{""x"":1099,""y"":740,""t"":310},{""x"":1179,""y"":757,""t"":358},{""x"":1193,""y"":788,""t"":382},{""x"":1244,""y"":808,""t"":411},{""x"":1304,""y"":820,""t"":454},{""x"":1341,""y"":835,""t"":483}], [{""x"":1368,""y"":847,""t"":1},{""x"":1382,""y"":855,""t"":39},{""x"":1391,""y"":858,""t"":86},{""x"":1402,""y"":855,""t"":114},{""x"":1376,""y"":869,""t"":140},{""x"":1370,""y"":872,""t"":182},{""x"":1369,""y"":871,""t"":208},{""x"":1361,""y"":881,""t"":244},{""x"":1336,""y"":877,""t"":276},{""x"":1306,""y"":884,""t"":324},{""x"":1285,""y"":899,""t"":348},{""x"":1311,""y"":867,""t"":378},{""x"":1353,""y"":839,""t"":418},{""x"":1380,""y"":811,""t"":447},{""x"":1405,""y"":800,""t"":482}], [{""x"":1405,""y"":779,""t"":3},{""x"":1403,""y"":780,""t"":37},{""x"":1399,""y"":779,""t"":87},{""x"":1385,""y"":775,""t"":105},{""x"":1395,""y"":757,""t"":151},{""x"":1388,""y"":740,""t"":175},{""x"":1362,""y"":760,""t"":214},{""x"":1332,""y"":768,""t"":242},{""x"":1311,""y"":779,""t"":277},{""x"":1326,""y"":771,""t"":310},{""x"":1292,""y"":788,""t"":357},{""x"":1270,""y"":774,""t"":383},{""x"":1163,""y"":860,""t"":412},{""x"":1099,""y"":1025,""t"":452},{""x"":1026,""y"":1096,""t"":481}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,trans,
,,,440.0,6,4.0,"[""blue"",""green""]",blue_1,False,"[{""x"":992,""y"":1007,""t"":3},{""x"":962,""y"":919,""t"":36},{""x"":924,""y"":857,""t"":76},{""x"":886,""y"":809,""t"":104},{""x"":883,""y"":764,""t"":139},{""x"":861,""y"":761,""t"":180},{""x"":858,""y"":746,""t"":207},{""x"":828,""y"":720,""t"":244},{""x"":798,""y"":681,""t"":276},{""x"":739,""y"":666,""t"":321},{""x"":709,""y"":634,""t"":345},{""x"":708,""y"":633,""t"":378},{""x"":688,""y"":632,""t"":416},{""x"":666,""y"":634,""t"":445},{""x"":648,""y"":618,""t"":480}], [{""x"":649,""y"":630,""t"":3},{""x"":635,""y"":632,""t"":49},{""x"":641,""y"":663,""t"":79},{""x"":644,""y"":650,""t"":106},{""x"":671,""y"":674,""t"":145},{""x"":783,""y"":673,""t"":173},{""x"":889,""y"":674,""t"":209},{""x"":994,""y"":689,""t"":242},{""x"":1077,""y"":730,""t"":286},{""x"":1145,""y"":765,""t"":309},{""x"":1206,""y"":814,""t"":345},{""x"":1242,""y"":848,""t"":383},{""x"":1300,""y"":874,""t"":412},{""x"":1283,""y"":908,""t"":447}], [{""x"":1339,""y"":894,""t"":-15},{""x"":1369,""y"":862,""t"":3},{""x"":1364,""y"":890,""t"":38},{""x"":1375,""y"":903,""t"":81},{""x"":1386,""y"":926,""t"":106},{""x"":1371,""y"":896,""t"":145},{""x"":1379,""y"":937,""t"":173},{""x"":1337,""y"":919,""t"":208},{""x"":1313,""y"":934,""t"":255},{""x"":1283,""y"":896,""t"":283},{""x"":1234,""y"":886,""t"":311},{""x"":1217,""y"":926,""t"":348},{""x"":1227,""y"":923,""t"":379},{""x"":1219,""y"":889,""t"":412},{""x"":1085,""y"":875,""t"":450},{""x"":971,""y"":862,""t"":478}], [{""x"":897,""y"":849,""t"":3},{""x"":821,""y"":859,""t"":41},{""x"":778,""y"":844,""t"":70},{""x"":739,""y"":823,""t"":112},{""x"":711,""y"":805,""t"":139},{""x"":693,""y"":747,""t"":174},{""x"":703,""y"":758,""t"":216},{""x"":746,""y"":734,""t"":245},{""x"":787,""y"":740,""t"":276},{""x"":819,""y"":757,""t"":313},{""x"":874,""y"":773,""t"":343},{""x"":894,""y"":745,""t"":379},{""x"":911,""y"":754,""t"":426},{""x"":948,""y"":746,""t"":449},{""x"":968,""y"":756,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,zoom,single
,,,637.0,6,6.0,"[""green"",""red""]",red_2,True,"[{""x"":970,""y"":770,""t"":3},{""x"":979,""y"":765,""t"":38},{""x"":986,""y"":760,""t"":75},{""x"":986,""y"":751,""t"":107},{""x"":957,""y"":743,""t"":140},{""x"":927,""y"":696,""t"":174},{""x"":892,""y"":715,""t"":220},{""x"":885,""y"":729,""t"":243},{""x"":851,""y"":737,""t"":276},{""x"":816,""y"":733,""t"":315},{""x"":806,""y"":783,""t"":344},{""x"":771,""y"":775,""t"":378},{""x"":753,""y"":731,""t"":424},{""x"":707,""y"":741,""t"":453},{""x"":672,""y"":720,""t"":481}], [{""x"":644,""y"":702,""t"":1},{""x"":613,""y"":716,""t"":38},{""x"":608,""y"":718,""t"":78},{""x"":602,""y"":776,""t"":107},{""x"":612,""y"":763,""t"":141},{""x"":617,""y"":751,""t"":188},{""x"":649,""y"":704,""t"":218},{""x"":686,""y"":694,""t"":242},{""x"":729,""y"":714,""t"":283},{""x"":759,""y"":736,""t"":310},{""x"":750,""y"":756,""t"":347},{""x"":788,""y"":774,""t"":378},{""x"":800,""y"":736,""t"":426},{""x"":758,""y"":718,""t"":445}], [{""x"":784,""y"":713,""t"":-15},{""x"":784,""y"":730,""t"":3},{""x"":806,""y"":741,""t"":37},{""x"":821,""y"":758,""t"":81},{""x"":836,""y"":754,""t"":105},{""x"":927,""y"":772,""t"":144},{""x"":1015,""y"":830,""t"":174},{""x"":1067,""y"":846,""t"":221},{""x"":1107,""y"":858,""t"":248},{""x"":1186,""y"":875,""t"":276},{""x"":1190,""y"":874,""t"":317},{""x"":1124,""y"":858,""t"":343},{""x"":1030,""y"":844,""t"":380},{""x"":963,""y"":839,""t"":412},{""x"":905,""y"":805,""t"":459},{""x"":852,""y"":791,""t"":487}], [{""x"":800,""y"":783,""t"":3},{""x"":834,""y"":779,""t"":41},{""x"":929,""y"":784,""t"":72},{""x"":1016,""y"":778,""t"":108},{""x"":1090,""y"":773,""t"":138},{""x"":1150,""y"":786,""t"":181},{""x"":1182,""y"":819,""t"":210},{""x"":1211,""y"":822,""t"":243},{""x"":1224,""y"":830,""t"":276},{""x"":1256,""y"":879,""t"":316},{""x"":1280,""y"":920,""t"":342},{""x"":1302,""y"":933,""t"":380},{""x"":1318,""y"":941,""t"":410},{""x"":1306,""y"":927,""t"":449},{""x"":1250,""y"":923,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,trans,double
,,,545.0,6,6.0,"[""blue"",""green""]",green_1,True,"[{""x"":1142,""y"":866,""t"":3},{""x"":1075,""y"":826,""t"":40},{""x"":1019,""y"":792,""t"":69},{""x"":982,""y"":747,""t"":110},{""x"":944,""y"":695,""t"":140},{""x"":890,""y"":689,""t"":184},{""x"":848,""y"":685,""t"":211},{""x"":822,""y"":652,""t"":242},{""x"":826,""y"":658,""t"":280},{""x"":833,""y"":666,""t"":308},{""x"":805,""y"":642,""t"":344},{""x"":787,""y"":632,""t"":378},{""x"":772,""y"":637,""t"":426},{""x"":762,""y"":642,""t"":445}], [{""x"":742,""y"":650,""t"":-19},{""x"":726,""y"":659,""t"":1},{""x"":699,""y"":679,""t"":38},{""x"":682,""y"":683,""t"":74},{""x"":669,""y"":686,""t"":103},{""x"":685,""y"":670,""t"":154},{""x"":696,""y"":689,""t"":181},{""x"":703,""y"":689,""t"":210},{""x"":710,""y"":707,""t"":243},{""x"":723,""y"":715,""t"":281},{""x"":718,""y"":695,""t"":310},{""x"":742,""y"":714,""t"":345},{""x"":845,""y"":779,""t"":391},{""x"":953,""y"":795,""t"":419},{""x"":996,""y"":813,""t"":447},{""x"":1044,""y"":843,""t"":485}], [{""x"":1102,""y"":862,""t"":3},{""x"":1148,""y"":855,""t"":38},{""x"":1174,""y"":872,""t"":86},{""x"":1200,""y"":878,""t"":114},{""x"":1216,""y"":855,""t"":139},{""x"":1233,""y"":862,""t"":180},{""x"":1247,""y"":863,""t"":208},{""x"":1226,""y"":855,""t"":243},{""x"":1247,""y"":866,""t"":276},{""x"":1275,""y"":872,""t"":323},{""x"":1273,""y"":878,""t"":350},{""x"":1304,""y"":852,""t"":377},{""x"":1277,""y"":849,""t"":418},{""x"":1284,""y"":882,""t"":447},{""x"":1273,""y"":890,""t"":481}], [{""x"":1287,""y"":891,""t"":3},{""x"":1247,""y"":890,""t"":38},{""x"":1183,""y"":891,""t"":78},{""x"":1129,""y"":891,""t"":103},{""x"":1065,""y"":839,""t"":142},{""x"":1012,""y"":795,""t"":172},{""x"":944,""y"":765,""t"":209},{""x"":908,""y"":776,""t"":254},{""x"":880,""y"":787,""t"":280},{""x"":869,""y"":772,""t"":310},{""x"":855,""y"":762,""t"":350},{""x"":875,""y"":758,""t"":379},{""x"":889,""y"":768,""t"":414},{""x"":891,""y"":765,""t"":446}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,zoom,single
